Date,Open,High,Low,Close,Adj Close,Volume
2016-07-25,362.649994,371.450012,362.200012,366.000000,258.117432,1115580
2016-07-26,366.500000,371.899994,360.500000,363.399994,256.283844,1427705
2016-07-27,368.000000,383.000000,361.950012,380.549988,268.378662,2649643
2016-07-28,381.100006,413.700012,380.450012,400.000000,282.095520,4249348
2016-07-29,400.600006,402.000000,392.049988,395.399994,278.851440,1137050
2016-08-01,396.700012,408.500000,394.149994,396.200012,279.415649,2200406
2016-08-02,399.950012,406.299988,386.549988,387.700012,273.421112,2649418
2016-08-03,388.399994,399.000000,388.000000,395.899994,279.204071,1256722
2016-08-04,396.000000,396.799988,388.000000,392.649994,276.912018,2785908
2016-08-05,390.000000,397.000000,388.100006,389.250000,274.514252,2020303
2016-08-08,391.950012,394.950012,379.250000,381.500000,269.048645,1152412
2016-08-09,380.700012,388.000000,376.700012,384.950012,273.633484,2240139
2016-08-10,384.000000,386.000000,376.000000,378.350006,268.942017,1009414
2016-08-11,378.299988,378.700012,365.250000,368.000000,261.584961,1128123
2016-08-12,368.700012,374.049988,361.500000,366.100006,260.234344,1029376
2016-08-16,368.049988,370.799988,342.299988,350.049988,248.825562,4412401
2016-08-17,353.000000,353.149994,345.549988,348.700012,247.865967,2556095
2016-08-18,352.000000,352.000000,344.200012,347.850006,247.261749,1625259
2016-08-19,349.000000,349.000000,339.250000,342.350006,243.352203,2427693
2016-08-22,346.000000,347.850006,338.399994,339.700012,241.468475,2945778
2016-08-23,337.299988,347.750000,337.299988,346.200012,246.088882,2189366
2016-08-24,346.000000,349.450012,342.549988,346.649994,246.408737,943469
2016-08-25,347.500000,348.299988,338.000000,339.350006,241.219696,1160464
2016-08-26,341.000000,349.000000,341.000000,346.850006,246.550903,1664446
2016-08-29,348.000000,348.000000,336.250000,338.049988,240.295609,824483
2016-08-30,338.950012,346.700012,336.100006,345.149994,245.342499,1424732
2016-08-31,345.000000,353.250000,344.399994,350.750000,249.323135,1824862
2016-09-01,347.500000,357.100006,341.649994,343.750000,244.347351,1279911
2016-09-02,344.850006,350.950012,340.149994,343.700012,244.311798,1944767
2016-09-06,343.700012,348.350006,338.399994,347.200012,246.799728,768989
2016-09-07,347.899994,351.750000,344.350006,349.350006,248.327972,1189628
2016-09-08,349.350006,361.500000,349.350006,357.600006,254.192322,1352844
2016-09-09,360.700012,364.149994,349.250000,351.299988,249.714081,973739
2016-09-12,347.850006,347.850006,341.000000,343.299988,244.027451,1069599
2016-09-14,340.000000,348.299988,340.000000,342.600006,243.529877,1748146
2016-09-15,344.000000,347.750000,341.000000,344.750000,245.058182,1472694
2016-09-16,345.950012,354.850006,345.850006,351.549988,249.891815,2705753
2016-09-19,348.600006,351.549988,345.299988,348.750000,247.901489,1306652
2016-09-20,349.899994,359.350006,345.450012,355.950012,253.019485,2102455
2016-09-21,355.100006,375.799988,355.100006,372.649994,264.890320,3491757
2016-09-22,378.000000,387.799988,371.200012,375.100006,266.631866,3252622
2016-09-23,375.000000,382.950012,368.649994,370.649994,263.468628,2201774
2016-09-26,368.299988,370.899994,363.299988,365.350006,259.701294,1611661
2016-09-27,364.899994,370.250000,354.700012,358.500000,254.832062,1615207
2016-09-28,357.000000,367.000000,355.549988,362.799988,257.888611,1316601
2016-09-29,363.299988,375.799988,360.000000,371.350006,263.966217,2818900
2016-09-30,373.299988,373.799988,361.299988,365.299988,259.665710,3708103
2016-10-03,369.000000,369.000000,357.100006,362.750000,257.853088,1705477
2016-10-04,366.700012,372.000000,361.250000,369.200012,262.437927,2454810
2016-10-05,370.000000,378.799988,364.649994,376.250000,267.449310,1198100
2016-10-06,380.450012,384.950012,378.399994,381.299988,271.038940,1483313
2016-10-07,382.950012,382.950012,369.549988,370.899994,263.646332,482329
2016-10-10,375.000000,379.000000,369.799988,377.450012,268.302277,679980
2016-10-13,373.049988,375.399994,369.100006,374.350006,266.098663,999257
2016-10-14,374.899994,380.200012,363.350006,365.200012,259.594635,6824730
2016-10-17,365.000000,366.250000,355.750000,359.450012,255.507339,508817
2016-10-18,358.250000,363.850006,351.250000,355.350006,252.592987,1485171
2016-10-19,357.000000,362.649994,354.049988,358.149994,254.583298,1023638
2016-10-20,359.000000,370.149994,358.950012,367.299988,261.087402,1208734
2016-10-21,369.700012,369.750000,357.600006,363.649994,258.492828,4690632
2016-10-24,365.149994,375.950012,363.200012,369.799988,262.864441,3950044
2016-10-25,380.000000,384.899994,369.500000,379.350006,269.652832,12096587
2016-10-26,380.899994,380.899994,365.950012,370.450012,263.326508,1317261
2016-10-27,365.649994,367.799988,351.899994,353.750000,251.455643,1624686
2016-10-28,354.149994,358.500000,343.250000,345.649994,245.697891,1749736
2016-11-01,352.700012,358.399994,347.549988,355.450012,252.664047,2667615
2016-11-02,353.899994,371.700012,350.100006,366.299988,260.376495,2891687
2016-11-03,367.950012,384.500000,364.049988,380.899994,270.754639,2638220
2016-11-04,379.950012,382.149994,359.000000,364.049988,258.777191,1707365
2016-11-07,369.899994,369.899994,353.100006,355.399994,252.628479,2078073
2016-11-08,355.899994,365.500000,354.399994,360.649994,256.360352,2131933
2016-11-09,347.500000,367.399994,325.000000,362.399994,257.604370,1454174
2016-11-10,366.000000,393.250000,364.500000,387.500000,275.446045,1824118
2016-11-11,378.549988,381.850006,361.250000,365.200012,259.594635,1765780
2016-11-15,359.049988,373.000000,354.600006,364.850006,259.345825,2823359
2016-11-16,368.950012,368.950012,355.200012,360.100006,255.969421,1746528
2016-11-17,360.899994,369.950012,354.600006,358.850006,255.080856,1390095
2016-11-18,355.799988,359.299988,347.149994,351.899994,250.140610,3429846
2016-11-21,353.000000,364.500000,351.200012,359.649994,255.649536,1520242
2016-11-22,360.149994,364.950012,357.350006,359.450012,255.507339,2316275
2016-11-23,361.049988,363.750000,356.299988,360.200012,256.040466,2133468
2016-11-24,358.899994,363.899994,355.899994,360.399994,256.182617,1568627
2016-11-25,360.899994,363.100006,355.000000,355.600006,252.770660,1238720
2016-11-28,355.000000,366.200012,355.000000,363.500000,258.386230,841894
2016-11-29,363.549988,373.250000,363.500000,369.799988,262.864441,1114201
2016-11-30,371.500000,378.000000,360.250000,375.450012,266.880615,2388842
2016-12-01,374.799988,394.799988,372.600006,386.549988,274.770782,3321889
2016-12-02,385.100006,393.000000,381.399994,385.899994,274.308746,2368627
2016-12-05,384.899994,396.049988,381.750000,386.049988,274.415405,1838202
2016-12-06,386.549988,388.950012,377.000000,381.700012,271.323334,1076456
2016-12-07,381.950012,384.399994,376.950012,378.899994,269.332977,2016751
2016-12-08,380.000000,382.799988,369.000000,370.250000,263.184296,1371210
2016-12-09,372.899994,372.899994,355.799988,358.000000,254.476685,3412062
2016-12-12,359.600006,362.250000,350.000000,351.600006,249.927277,2470643
2016-12-13,352.000000,357.500000,350.899994,355.399994,252.628479,1208736
2016-12-14,356.100006,361.899994,354.899994,356.350006,253.303787,913114
2016-12-15,356.350006,359.149994,350.250000,351.100006,249.571899,3049464
2016-12-16,356.000000,357.500000,351.750000,355.649994,252.806198,3328776
2016-12-19,357.450012,357.450012,344.049988,344.950012,245.200333,1535516
2016-12-20,345.000000,349.799988,342.149994,345.450012,245.555771,2721620
2016-12-21,347.750000,349.500000,335.000000,335.950012,238.802917,1882967
2016-12-22,335.500000,340.500000,334.000000,337.200012,239.691452,1364857
2016-12-23,337.000000,339.250000,331.899994,336.399994,239.122772,941552
2016-12-26,336.500000,339.000000,325.100006,326.850006,232.334305,1358368
2016-12-27,325.000000,333.899994,324.250000,331.850006,235.888519,463046
2016-12-28,332.000000,345.000000,332.000000,338.899994,240.899811,1619388
2016-12-29,338.700012,343.799988,338.149994,341.899994,243.032288,1098631
2016-12-30,343.100006,345.450012,336.500000,343.450012,244.134109,1445937
2017-01-02,344.950012,346.850006,342.049988,344.200012,244.667191,569696
2017-01-03,344.200012,345.950012,338.149994,341.500000,242.747971,1121894
2017-01-04,342.000000,354.000000,337.000000,352.350006,250.460495,2191385
2017-01-05,349.200012,353.500000,343.549988,350.100006,248.861130,1530517
2017-01-06,351.899994,357.399994,351.049988,354.250000,251.811066,792191
2017-01-09,354.250000,355.299988,347.750000,349.200012,248.221405,210597
2017-01-10,351.000000,355.399994,349.600006,353.549988,251.313446,1066409
2017-01-11,352.700012,358.000000,351.450012,353.250000,251.100204,1590588
2017-01-12,357.799988,361.049988,353.899994,358.850006,255.080856,1760215
2017-01-13,357.049988,358.649994,351.399994,353.799988,251.491150,901856
2017-01-16,354.000000,358.850006,352.549988,355.549988,252.735107,368089
2017-01-17,355.700012,358.000000,350.399994,353.299988,251.135757,670873
2017-01-18,352.850006,354.500000,349.200012,350.549988,249.180984,587389
2017-01-19,350.200012,359.899994,348.850006,358.250000,254.654388,1209153
2017-01-20,357.000000,357.850006,350.450012,353.200012,251.064713,766197
2017-01-23,352.149994,352.899994,346.000000,346.799988,246.515381,1309561
2017-01-24,350.950012,352.549988,344.299988,350.649994,249.252045,1219473
2017-01-25,354.750000,354.750000,348.450012,351.750000,250.033997,1602532
2017-01-27,352.250000,356.700012,352.250000,353.899994,251.562210,570512
2017-01-30,351.549988,356.000000,327.000000,328.700012,233.649353,3144910
2017-01-31,333.000000,333.000000,282.700012,293.799988,208.841476,17048162
2017-02-01,293.000000,303.399994,289.600006,294.350006,209.232422,7891966
2017-02-02,294.399994,296.000000,286.600006,292.500000,207.917358,7705049
2017-02-03,294.200012,303.950012,294.200012,299.850006,213.141983,7370171
2017-02-06,303.000000,308.350006,300.649994,304.549988,216.482864,3337319
2017-02-07,304.000000,312.399994,299.149994,301.299988,214.172653,5227806
2017-02-08,300.500000,311.000000,299.250000,310.049988,220.392395,3978420
2017-02-09,311.000000,322.450012,308.750000,319.000000,226.754318,6834703
2017-02-10,320.000000,323.750000,313.899994,317.049988,225.368195,3484508
2017-02-13,318.200012,324.600006,317.250000,320.500000,227.820557,1831990
2017-02-14,323.000000,323.500000,315.600006,318.750000,226.576614,2197759
2017-02-15,319.049988,327.750000,318.000000,323.750000,230.130768,4532295
2017-02-16,323.200012,323.750000,316.700012,319.250000,226.932083,3318662
2017-02-17,320.000000,321.049988,306.000000,307.750000,218.757507,3909443
2017-02-20,308.000000,310.299988,306.200012,308.750000,219.468323,1472524
2017-02-21,308.700012,309.850006,294.149994,295.600006,210.120956,4464223
2017-02-22,296.000000,303.000000,296.000000,300.750000,213.781723,4005464
2017-02-23,301.000000,303.500000,295.950012,297.899994,211.755814,5179738
2017-02-27,300.000000,300.950012,287.100006,288.149994,204.825287,5404804
2017-02-28,290.049988,294.000000,281.750000,284.250000,202.053040,12472499
2017-03-01,285.000000,292.049988,285.000000,288.950012,205.393936,5145017
2017-03-02,292.399994,293.750000,287.799988,289.799988,205.998138,2879156
2017-03-03,295.000000,310.000000,294.049988,307.899994,218.864136,12442632
2017-03-06,308.850006,312.750000,305.750000,310.100006,220.427948,5737310
2017-03-07,310.399994,314.899994,309.000000,310.100006,220.427948,3416663
2017-03-08,311.500000,311.500000,306.350006,309.950012,220.321350,1818529
2017-03-09,306.700012,308.899994,303.100006,305.149994,216.909317,2492122
2017-03-10,308.950012,312.799988,306.049988,308.450012,219.255096,3372496
2017-03-14,313.899994,315.000000,307.500000,310.049988,220.392395,2549708
2017-03-15,312.000000,312.799988,308.049988,308.899994,219.574982,2640194
2017-03-16,311.000000,311.750000,309.250000,310.500000,220.712311,1573157
2017-03-17,312.000000,312.100006,305.649994,309.700012,220.143646,4625028
2017-03-20,307.000000,314.450012,303.649994,308.799988,219.503860,2111748
2017-03-21,310.899994,314.500000,310.350006,313.450012,222.809250,1647977
2017-03-22,312.899994,317.000000,310.450012,312.950012,222.453842,3928598
2017-03-23,316.299988,317.000000,312.500000,313.549988,222.880310,1674503
2017-03-24,313.000000,314.549988,309.250000,310.399994,220.641205,1346006
2017-03-27,312.899994,315.299988,307.399994,312.549988,222.169449,1775015
2017-03-28,315.000000,323.899994,313.700012,318.649994,226.505539,5338059
2017-03-29,320.799988,340.850006,320.100006,336.850006,239.442627,13686074
2017-03-30,337.450012,339.450012,331.000000,336.700012,239.335968,3987511
2017-03-31,327.799988,328.899994,322.500000,325.899994,240.220520,1861425
2017-04-03,325.899994,332.299988,318.750000,329.549988,242.910904,2166039
2017-04-05,330.100006,343.700012,328.649994,337.700012,248.918304,4885545
2017-04-06,336.100006,340.750000,325.399994,339.149994,249.987091,2801379
2017-04-07,338.100006,348.700012,333.600006,347.600006,256.215546,2517255
2017-04-10,348.500000,360.899994,348.000000,357.000000,263.144287,4076623
2017-04-11,355.899994,362.950012,353.000000,355.549988,262.075470,4051807
2017-04-12,357.500000,372.299988,352.149994,367.049988,270.552124,4281035
2017-04-13,371.000000,371.000000,350.600006,355.049988,261.706909,1641083
2017-04-17,355.000000,355.500000,340.500000,344.350006,253.819992,1496125
2017-04-18,343.149994,350.899994,330.750000,336.899994,248.328598,6099634
2017-04-19,337.049988,347.750000,333.750000,346.700012,255.552155,3381242
2017-04-20,345.899994,346.000000,341.700012,342.700012,252.603790,2561493
2017-04-21,346.000000,356.299988,345.850006,352.850006,260.085327,2027577
2017-04-24,354.000000,360.000000,349.500000,358.250000,264.065674,2949867
2017-04-25,362.000000,377.299988,357.950012,375.250000,276.596405,4440724
2017-04-26,377.000000,377.500000,364.250000,367.299988,270.736420,3226103
2017-04-27,363.049988,369.549988,361.399994,366.799988,270.367828,1340486
2017-04-28,365.549988,368.500000,353.350006,354.700012,261.448944,1431794
2017-05-02,354.700012,358.899994,349.299988,354.200012,261.080414,4267681
2017-05-03,357.600006,365.549988,353.899994,363.000000,267.566895,1939983
2017-05-04,364.799988,365.600006,360.000000,363.350006,267.824860,1316836
2017-05-05,360.850006,370.000000,358.500000,366.600006,270.220428,1981269
2017-05-08,368.049988,370.899994,363.000000,364.450012,268.635681,686159
2017-05-09,356.350006,371.250000,356.350006,365.899994,269.704498,2151177
2017-05-10,360.000000,369.000000,360.000000,366.649994,270.257263,2254910
2017-05-11,368.399994,381.649994,366.500000,378.299988,278.844482,3254041
2017-05-12,378.799988,379.250000,369.799988,374.700012,276.190948,1559224
2017-05-15,375.799988,375.799988,368.649994,371.049988,273.500519,761032
2017-05-16,371.149994,380.850006,370.049988,376.549988,277.554626,1346372
2017-05-17,377.600006,396.500000,375.100006,389.899994,287.394836,2268036
2017-05-18,388.399994,388.850006,377.000000,378.899994,279.286774,2014628
2017-05-19,381.100006,387.500000,374.850006,378.950012,279.323639,2031322
2017-05-22,383.700012,389.299988,376.149994,387.950012,285.957489,2772691
2017-05-23,385.000000,390.000000,378.399994,379.850006,279.987000,3811223
2017-05-24,379.850006,382.000000,367.200012,369.000000,271.989471,3134390
2017-05-25,369.100006,376.350006,365.850006,373.500000,275.306396,7287977
2017-05-26,370.000000,377.200012,366.299988,369.950012,272.689728,1918463
2017-05-29,370.000000,381.399994,367.700012,379.350006,279.618500,3887542
2017-05-30,379.350006,379.850006,365.649994,372.250000,274.385071,1273594
2017-05-31,374.250000,374.350006,360.649994,366.600006,270.220428,3613527
2017-06-01,370.100006,379.450012,369.799988,376.250000,277.333496,2505966
2017-06-02,376.450012,382.899994,371.000000,374.649994,276.154083,1334349
2017-06-05,381.299988,384.899994,375.600006,382.450012,281.903473,3563721
2017-06-06,383.000000,388.899994,379.799988,383.149994,282.419434,2537956
2017-06-07,385.750000,388.600006,379.700012,383.200012,282.456299,1610112
2017-06-08,383.000000,383.100006,374.799988,379.850006,279.987000,1107704
2017-06-09,379.850006,384.750000,377.100006,382.649994,282.050903,1545424
2017-06-12,380.549988,386.000000,376.799988,384.750000,283.598785,1660758
2017-06-13,385.000000,389.850006,379.549988,384.200012,283.193390,1863956
2017-06-14,382.700012,387.399994,381.450012,386.100006,284.593872,1317476
2017-06-15,385.299988,389.100006,370.649994,374.799988,276.264618,2369536
2017-06-16,374.799988,384.649994,373.250000,375.100006,276.485840,2699975
2017-06-19,376.000000,383.899994,373.500000,376.549988,277.554626,2163886
2017-06-20,377.149994,381.500000,375.700012,377.100006,277.959991,1331396
2017-06-21,377.500000,378.100006,370.500000,371.700012,273.979706,2388975
2017-06-22,372.200012,376.500000,371.000000,375.000000,276.412079,1120673
2017-06-23,377.350006,378.549988,371.049988,372.149994,274.311340,2156583
2017-06-27,373.700012,375.899994,368.799988,373.299988,275.159058,1850097
2017-06-28,372.600006,379.950012,371.100006,376.450012,277.480865,1768602
2017-06-29,379.899994,382.500000,374.250000,378.200012,278.770813,5450689
2017-06-30,375.000000,377.049988,371.250000,374.549988,276.080383,980667
2017-07-03,374.500000,399.899994,374.450012,397.750000,293.181091,4181712
2017-07-04,399.799988,405.899994,396.600006,401.549988,295.982056,2412278
2017-07-05,397.750000,405.750000,397.750000,403.049988,297.087708,1039605
2017-07-06,403.549988,416.200012,398.600006,414.700012,305.674896,2220499
2017-07-07,413.000000,414.649994,402.149994,404.350006,298.045929,2673281
2017-07-10,405.399994,411.850006,404.000000,410.299988,302.431671,1199318
2017-07-11,410.299988,414.549988,405.250000,409.850006,302.099976,2575028
2017-07-12,410.000000,422.350006,405.600006,420.299988,309.802673,4389373
2017-07-13,420.950012,421.899994,407.250000,410.600006,302.652802,3111485
2017-07-14,413.700012,418.450012,408.649994,417.799988,307.959900,1575033
2017-07-17,417.799988,420.299988,415.700012,418.649994,308.586456,1083121
2017-07-18,414.149994,424.750000,414.149994,418.200012,308.254791,2192538
2017-07-19,417.899994,422.899994,412.000000,415.149994,306.006592,1493859
2017-07-20,412.200012,414.950012,404.549988,406.100006,302.248047,1825907
2017-07-21,406.899994,411.750000,401.250000,410.299988,305.373962,1371671
2017-07-24,413.299988,415.450012,403.350006,408.899994,304.331940,2056890
2017-07-25,414.899994,425.000000,413.450012,415.649994,309.355835,2965248
2017-07-26,412.649994,414.899994,407.549988,413.500000,307.755646,1488819
2017-07-27,417.000000,417.000000,409.000000,411.049988,305.932190,2796607
2017-07-28,413.899994,413.899994,398.649994,403.899994,300.610626,2250006
2017-07-31,398.649994,406.000000,395.250000,401.399994,298.749939,3107036
2017-08-01,401.399994,407.049988,398.750000,403.700012,300.461792,1633983
2017-08-02,402.000000,407.000000,395.299988,397.850006,296.107849,2252956
2017-08-03,399.000000,407.500000,396.000000,403.950012,300.647888,3426255
2017-08-04,400.000000,408.899994,399.000000,406.549988,302.582977,2078958
2017-08-07,406.500000,408.500000,395.600006,397.850006,296.107849,2453089
2017-08-08,389.000000,389.799988,380.000000,383.600006,285.501984,12856633
2017-08-09,379.000000,385.399994,379.000000,381.700012,284.087830,2750683
2017-08-10,380.299988,387.899994,378.950012,382.450012,284.645996,3050083
2017-08-11,376.100006,383.750000,376.100006,382.299988,284.534424,2645105
2017-08-14,385.899994,385.899994,378.500000,379.850006,282.710968,2677716
2017-08-16,382.500000,383.799988,377.899994,382.899994,284.980957,1986044
2017-08-17,388.000000,388.750000,378.549988,379.350006,282.338837,1591863
2017-08-18,381.000000,396.750000,379.950012,395.299988,294.209930,4427161
2017-08-21,395.700012,396.549988,382.649994,386.600006,287.734802,1956668
2017-08-22,386.899994,396.000000,385.649994,387.850006,288.665100,2609604
2017-08-23,389.899994,389.899994,380.750000,382.799988,284.906555,1201788
2017-08-24,382.899994,387.799988,380.299988,383.899994,285.725250,1863817
2017-08-28,387.549988,388.799988,382.750000,386.700012,287.809204,1402650
2017-08-29,387.600006,387.600006,377.000000,380.299988,283.045837,1102703
2017-08-30,383.950012,385.850006,379.600006,384.750000,286.357880,838089
2017-08-31,386.799988,387.549988,367.049988,375.200012,279.250092,7483962
2017-09-01,376.299988,381.850006,375.299988,379.700012,282.599335,1242702
2017-09-04,380.000000,380.600006,375.450012,377.750000,281.147980,751845
2017-09-05,378.549988,379.250000,368.200012,371.850006,276.756805,1819271
2017-09-06,372.250000,373.500000,367.500000,371.450012,276.459076,1404720
2017-09-07,371.450012,373.899994,368.399994,370.149994,275.491516,1122445
2017-09-08,374.399994,374.649994,368.649994,370.649994,275.863647,2528475
2017-09-11,371.500000,372.149994,366.500000,369.500000,275.007751,731573
2017-09-12,369.500000,370.799988,363.649994,370.100006,275.454315,2831964
2017-09-13,371.600006,374.350006,366.399994,370.649994,275.863647,4210770
2017-09-14,370.899994,373.950012,368.500000,370.049988,275.417053,1571003
2017-09-15,374.649994,382.899994,369.649994,374.000000,278.356995,11439738
2017-09-18,374.500000,392.000000,374.500000,389.100006,289.595459,2752803
2017-09-19,390.750000,399.899994,388.149994,398.299988,296.442749,1956748
2017-09-20,396.700012,400.950012,393.049988,393.950012,293.205139,1469249
2017-09-21,395.899994,399.549988,386.600006,387.649994,288.516235,2118175
2017-09-22,386.000000,394.549988,385.200012,390.000000,290.265259,1615279
2017-09-25,388.750000,397.399994,387.299988,391.350006,291.270050,2575008
2017-09-26,394.000000,394.000000,373.850006,376.399994,280.143250,1827778
2017-09-27,379.799988,386.399994,376.250000,382.649994,284.794891,2082260
2017-09-28,380.000000,395.700012,375.000000,392.600006,292.200409,2458127
2017-09-29,393.600006,411.700012,393.049988,398.399994,296.517151,5139940
2017-10-03,404.899994,410.200012,399.000000,408.500000,304.034302,4036851
2017-10-04,408.500000,419.649994,408.000000,416.500000,309.988434,3456681
2017-10-05,412.100006,413.000000,402.649994,404.649994,301.168854,1920244
2017-10-06,407.799988,409.899994,399.000000,399.950012,297.670776,2028197
2017-10-09,402.799988,405.950012,397.549988,398.500000,296.591583,1385786
2017-10-10,398.500000,404.549988,398.500000,399.850006,297.596405,2029807
2017-10-11,403.000000,414.000000,401.899994,410.500000,305.522827,5104904
2017-10-12,412.799988,438.000000,402.700012,432.000000,321.524658,10400395
2017-10-13,434.950012,455.000000,432.799988,449.950012,334.884308,16946705
2017-10-16,455.950012,474.250000,450.600006,471.500000,350.923309,9404756
2017-10-17,468.000000,482.799988,467.000000,479.200012,356.654205,9080336
2017-10-18,476.700012,482.000000,460.049988,461.750000,343.666626,3847393
2017-10-19,462.000000,464.399994,458.350006,460.250000,342.550262,234833
2017-10-23,460.000000,468.850006,445.250000,449.000000,334.177216,3468772
2017-10-24,448.049988,459.850006,437.850006,453.299988,337.377625,3495103
2017-10-25,458.899994,464.350006,450.799988,452.149994,336.521698,2720627
2017-10-26,451.500000,465.000000,436.450012,455.399994,338.940521,2343242
2017-10-27,453.000000,454.000000,415.000000,418.549988,311.514191,4527007
2017-10-30,423.700012,435.000000,421.700012,429.700012,319.812805,4402673
2017-10-31,428.500000,448.350006,419.200012,442.149994,329.078949,5952903
2017-11-01,446.000000,452.000000,422.399994,426.549988,317.468353,3573242
2017-11-02,428.000000,428.700012,415.600006,418.649994,311.588654,2632114
2017-11-03,419.000000,421.299988,412.049988,413.750000,307.941681,1624837
2017-11-06,417.149994,429.000000,413.000000,424.049988,315.607697,3603506
2017-11-07,427.049988,432.950012,420.500000,427.049988,317.840485,3101792
2017-11-08,432.000000,439.600006,430.100006,435.149994,323.869049,4412381
2017-11-09,438.450012,443.450012,424.450012,429.200012,319.440674,4969389
2017-11-10,423.850006,432.600006,421.700012,426.750000,317.617218,3348288
2017-11-13,429.399994,429.399994,405.250000,415.500000,309.244171,3422752
2017-11-14,406.000000,406.399994,391.500000,396.950012,295.437988,131335426
2017-11-15,396.000000,399.399994,375.149994,377.649994,281.073578,3278094
2017-11-16,381.100006,392.500000,380.350006,384.649994,286.283447,5469875
2017-11-17,387.450012,388.799988,376.549988,380.149994,282.934235,3328012
2017-11-20,385.399994,392.899994,381.700012,383.700012,285.576385,6432184
2017-11-21,386.399994,386.950012,381.000000,383.549988,285.464752,3626367
2017-11-22,385.799988,385.799988,373.600006,376.450012,280.180420,5752823
2017-11-23,381.149994,386.399994,373.100006,374.600006,278.803558,4561646
2017-11-24,378.000000,382.000000,376.399994,380.799988,283.417999,2487171
2017-11-27,381.250000,387.700012,378.399994,386.600006,287.734802,2416421
2017-11-28,383.149994,387.350006,376.049988,377.850006,281.222412,4127842
2017-11-29,376.799988,384.899994,376.450012,384.149994,285.911285,6010951
2017-11-30,385.000000,387.899994,380.600006,383.700012,285.576385,12955743
2017-12-01,387.000000,388.399994,382.850006,385.950012,287.251007,3519059
2017-12-04,386.000000,388.450012,375.100006,376.500000,280.217682,1423770
2017-12-05,374.149994,380.450012,371.250000,378.549988,281.743408,2141034
2017-12-06,378.250000,378.250000,366.500000,370.350006,275.640381,2172920
2017-12-07,367.600006,384.899994,367.149994,382.350006,284.571655,1768073
2017-12-08,380.049988,381.549988,372.350006,373.700012,278.133667,3146713
2017-12-11,377.000000,377.899994,367.200012,368.049988,273.928558,3031658
2017-12-12,369.000000,369.000000,354.250000,355.399994,264.513550,3321358
2017-12-13,357.500000,362.899994,355.149994,357.700012,266.225403,2362236
2017-12-14,358.200012,362.899994,355.100006,356.649994,265.443878,2052442
2017-12-15,358.049988,361.450012,353.299988,354.500000,263.843689,2416817
2017-12-18,353.750000,361.899994,347.100006,357.750000,266.262604,2963083
2017-12-19,357.500000,363.899994,357.500000,362.500000,269.797852,1737412
2017-12-20,362.500000,366.700012,362.500000,364.250000,271.100342,2111646
2017-12-21,364.950012,365.850006,360.250000,361.600006,269.128052,1507477
2017-12-22,361.250000,365.350006,358.750000,363.950012,270.877075,2856053
2017-12-26,363.000000,370.500000,362.649994,369.600006,275.082184,1649408
2017-12-27,369.500000,371.000000,365.250000,367.500000,273.519226,1199421
2017-12-28,367.500000,371.799988,364.500000,368.149994,274.003021,4295438
2017-12-29,369.700012,380.549988,367.100006,378.750000,281.892242,4216334
2018-01-01,379.899994,379.899994,368.350006,369.950012,275.342682,1788442
2018-01-02,371.000000,380.000000,370.100006,378.799988,281.929474,4093118
2018-01-03,379.700012,383.450012,376.450012,378.649994,281.817810,2009516
2018-01-04,381.799988,381.799988,377.250000,379.049988,282.115540,4247055
2018-01-05,381.450012,381.450012,371.500000,372.600006,277.315002,1576172
2018-01-08,372.600006,376.450012,372.049988,374.399994,278.654694,1754188
2018-01-09,370.149994,376.850006,367.200012,368.399994,274.189087,1659015
2018-01-10,368.500000,373.000000,364.600006,370.799988,275.975250,4204087
2018-01-11,371.000000,371.750000,363.899994,367.750000,273.705292,2373477
2018-01-12,364.049988,376.950012,364.049988,374.799988,278.952362,2834284
2018-01-15,374.500000,378.500000,369.000000,370.500000,275.752045,1038566
2018-01-16,373.450012,375.350006,366.149994,367.950012,273.854095,1797985
2018-01-17,365.000000,373.200012,360.850006,366.100006,272.477234,2996802
2018-01-18,365.000000,365.049988,342.250000,343.799988,255.880020,4256014
2018-01-19,346.000000,348.549988,339.250000,346.049988,257.554626,7653870
2018-01-22,344.500000,349.000000,339.799988,343.500000,255.656723,6688121
2018-01-23,344.399994,345.500000,337.850006,339.399994,252.605240,5668180
2018-01-24,339.000000,345.850006,338.450012,342.299988,254.763580,4933761
2018-01-25,342.100006,348.799988,340.549988,343.450012,255.619537,4683283
2018-01-29,343.000000,355.649994,340.500000,353.399994,263.024994,4249433
2018-01-30,352.200012,354.600006,342.100006,344.450012,256.363831,3724844
2018-01-31,345.000000,353.950012,343.200012,351.549988,261.648102,3997015
2018-02-01,352.000000,354.000000,343.500000,346.850006,258.150024,3045857
2018-02-02,342.000000,349.600006,341.799988,344.850006,256.661530,4467011
2018-02-05,336.000000,354.100006,330.049988,349.000000,259.750214,2690533
2018-02-06,339.399994,349.200012,328.149994,344.950012,256.735962,1662550
2018-02-07,348.049988,353.899994,336.149994,338.549988,251.972595,3376135
2018-02-08,341.000000,351.950012,340.000000,349.200012,259.899078,1436457
2018-02-09,342.899994,349.149994,339.049988,341.500000,254.168198,3050243
2018-02-12,345.399994,346.149994,336.250000,338.250000,251.749359,3252157
2018-02-14,339.549988,340.399994,325.250000,327.399994,243.673965,7362307
2018-02-15,329.100006,336.899994,327.250000,331.049988,246.390594,3526872
2018-02-16,334.399994,334.399994,322.549988,327.549988,243.785645,2397216
